t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
1.159999999999999920e+00,0.000000000000000000e+00,4.820653002533136222e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.330324606431268819e-01,0.000000000000000000e+00,7.312162943751587818e-03,7.330324606431268819e-01,0.000000000000000000e+00,7.217957992464448837e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.179999999999999938e+00,0.000000000000000000e+00,4.967251738544247730e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.328444374591179811e-01,0.000000000000000000e+00,-2.581151607816778437e-02,7.328444374591179811e-01,0.000000000000000000e+00,-2.591928797119614353e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e+00,0.000000000000000000e+00,5.113747012947259529e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.320000000000002061e-01,0.000000000000000000e+00,-5.828856374192881162e-02,7.320000000000002061e-01,0.000000000000000000e+00,-5.840990257669753660e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.219999999999999973e+00,0.000000000000000000e+00,5.260008890417633420e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.305128949094407131e-01,0.000000000000000000e+00,-9.003757839711212796e-02,7.305128949094407131e-01,0.000000000000000000e+00,-9.017248417360970714e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.239999999999999991e+00,0.000000000000000000e+00,5.405910347762866719e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.283984968641157298e-01,0.000000000000000000e+00,-1.209771583932628403e-01,7.283984968641157298e-01,0.000000000000000000e+00,-1.211256311115036788e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.260000000000000009e+00,0.000000000000000000e+00,5.551327599529091161e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.256738085737102217e-01,0.000000000000000000e+00,-1.510259020799722407e-01,7.256738085737102217e-01,0.000000000000000000e+00,-1.511879417399494274e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000027e+00,0.000000000000000000e+00,5.696140423607674030e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.223574607809168935e-01,0.000000000000000000e+00,-1.801024078068031997e-01,7.223574607809168935e-01,0.000000000000000000e+00,-1.802780144085180669e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e+00,0.000000000000000000e+00,5.840232486841827608e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.184697122614380760e-01,0.000000000000000000e+00,-2.081252739233256932e-01,7.184697122614380760e-01,0.000000000000000000e+00,-2.083144474667798784e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.320000000000000062e+00,0.000000000000000000e+00,5.983491670633199755e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.140324498239838391e-01,0.000000000000000000e+00,-2.350130987791132497e-01,7.140324498239838391e-01,0.000000000000000000e+00,-2.352158392643054485e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.340000000000000080e+00,0.000000000000000000e+00,6.125810396548485581e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.090691883102735460e-01,0.000000000000000000e+00,-2.606844807237287398e-01,7.090691883102735460e-01,0.000000000000000000e+00,-2.609007881506652526e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.360000000000000098e+00,0.000000000000000000e+00,6.267085951926023579e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.036050705950346318e-01,0.000000000000000000e+00,-2.850580181067563501e-01,7.036050705950346318e-01,0.000000000000000000e+00,-2.852878924754299605e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.380000000000000115e+00,0.000000000000000000e+00,6.407220815482397303e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.976668675860032698e-01,0.000000000000000000e+00,-3.080523092777589511e-01,6.976668675860032698e-01,0.000000000000000000e+00,-3.082957505881700477e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e+00,0.000000000000000000e+00,6.546122982919037048e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.912829782239242604e-01,0.000000000000000000e+00,-3.295859525863100714e-01,6.912829782239242604e-01,0.000000000000000000e+00,-3.298429608384562117e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.419999999999999929e+00,0.000000000000000000e+00,6.683706292528828197e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.844834294825509202e-01,0.000000000000000000e+00,-3.495775463819796869e-01,6.844834294825509202e-01,0.000000000000000000e+00,-3.498481215758585949e-01,0.000000000000000000e+00,0.000000000000000000e+00
