t,X_ref,Y_ref,psi_ref,vx_ref
8.22814534399999964,-2.64210752001277527,0.932728892266859511,-3.82401708190899559,0.299540073794601236
8.25816905599999984,-2.64907983742226927,0.938435789304794543,-3.83099311950445154,0.301163440472271449
8.28816851200000038,-2.65605187193739312,0.94422350264950361,-3.83786039221227293,0.302948232802575546
8.31819420799999953,-2.66302687880064237,0.95009443520345449,-3.84462409514441195,0.30486957043085644
8.34813692800000062,-2.67000748441523106,0.956050619546745417,-3.85129115565103008,0.306903569595449899
8.3781937279999994,-2.67699571073972642,0.962093731545535791,-3.8578699699814587,0.30902734616434463
8.40815375999999937,-2.6839929996826668,0.968225103960477673,-3.86437015787627169,0.311219017524134223
8.43821843199999932,-2.69100023749718087,0.974445740055143284,-3.87080233853178868,0.313457703532703136
8.46820265600000077,-2.69801777917563346,0.98075632720446293,-3.87717792981527287,0.315723526734434712
8.49831980799999975,-2.70504547284422525,0.987157250503148065,-3.88350897133955231,0.317997612017749232
8.52817856000000063,-2.71208268415763554,0.993648606374129439,-3.88980797101821363,0.320262085872109525
8.55819632000000041,-2.71912832069363697,1.00023021617698271,-3.8960877739903812,0.322500075377273265
8.58826828800000008,-2.72618085634772855,1.00690163981636283,-3.90236145229249276,0.32469570703307693
8.61820316800000086,-2.73323835572775398,1.01366218935043451,-3.90864221332544171,0.326834105514412221
8.64816550399999961,-2.7402984985485257,1.02051094259930042,-3.91494332498155551,0.328901392413951721
8.67815683200000088,-2.74735860402646237,1.027446756753438,-3.92127805522259232,0.3308846850149052
8.70817065600000006,-2.75441565527419296,1.03446828198212337,-3.92765962390692103,0.332772095117707667
8.73815628800000077,-2.76146632369520217,1.04157397504186844,-3.93410116472576465,0.334552727927976024
8.76816323199999914,-2.76850699337844208,1.04876211288484944,-3.94061569520394439,0.336216680998062456
8.79811657599999997,-2.77553378549296337,1.0560308062673367,-3.9472160928335609,0.337755043200835603
8.82815481599999963,-2.78254258268253496,1.06337801335812876,-3.9539150755269743,0.339159893701563742
8.85811337600000037,-2.78952905346027524,1.07080155334698013,-3.96072518468913071,0.340424300881629949
8.8881138239999995,-2.79648867660327527,1.07829912005303585,-3.96765876931235484,0.34154232115593175
8.9181748160000005,-2.80341676554721442,1.08586829553325703,-3.97472796958504659,0.342508997613876875
8.94818492799999987,-2.81030849278100359,1.09350656369086052,-3.98194469857702416,0.343320358401578374
