t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
5.999999999999999778e-01,0.000000000000000000e+00,-5.986793696251316993e-02,7.918664632113152357e-03,3.012188247070597402e+00,1.005616572001196141e-01,2.588177591832729538e-02,1.733562264917665836e-04,-9.972085385244938704e-02,1.297683342625619886e-02,-3.032285831592271296e-04,-9.867756934620335214e-04,1.006319011750307774e-01
6.199999999999999956e-01,0.000000000000000000e+00,-6.186241778173056510e-02,8.178002416141836456e-03,3.012393488837816768e+00,1.005655570799270787e-01,2.660719919684955553e-02,2.165658857648465857e-04,-9.972738251616167227e-02,1.295686872941307841e-02,-3.495626662071110551e-04,-1.009649866256601440e-03,1.034537600360728588e-01
6.400000000000000133e-01,0.000000000000000000e+00,-6.385703841101168787e-02,8.436936349035818392e-03,3.012604379228370099e+00,1.005703172054481093e-01,2.732339334409846637e-02,2.593810291023342465e-04,-9.973483335854316234e-02,1.293644919396654165e-02,-3.954466660769457502e-04,-1.032259684961033853e-03,1.062398249330359645e-01
6.600000000000000311e-01,0.000000000000000000e+00,-6.585181720399962968e-02,8.695457386841387235e-03,3.012820848505036953e+00,1.005759297001777436e-01,2.803034156056868897e-02,3.018030348170816827e-04,-9.974319739089017312e-02,1.291558009912893192e-02,-4.408818787599206885e-04,-1.054605936521024702e-03,1.089900292143116123e-01
6.800000000000000488e-01,0.000000000000000000e+00,-6.784677233482275249e-02,8.953556591031692005e-03,3.013042826917972761e+00,1.005823867149943929e-01,2.872802906347225391e-02,3.438332629739988995e-04,-9.975246565041891167e-02,1.289426670837369102e-02,-4.858696002472245304e-04,-1.076689407882268140e-03,1.117043139000495483e-01
7.000000000000000666e-01,0.000000000000000000e+00,-6.984192179861277439e-02,9.211225128191948344e-03,3.013270244714698620e+00,1.005896804277976592e-01,2.941644306050479607e-02,3.854730556829027337e-04,-9.976262920026537917e-02,1.287251426943533152e-02,-5.304111265300464782e-04,-1.098510885990458975e-03,1.143826275883792626e-01
7.199999999999999734e-01,0.000000000000000000e+00,-7.183728341202341716e-02,9.468454269704683346e-03,3.013503032149958738e+00,1.005978030431522174e-01,3.009557272329943869e-02,4.267237373926151224e-04,-9.977367912948534312e-02,1.285032801430945233e-02,-5.745077535995764392e-04,-1.120071157791292012e-03,1.170249263603973522e-01
7.399999999999999911e-01,0.000000000000000000e+00,-7.383287481374872785e-02,9.725235391434949167e-03,3.013741119495442433e+00,1.006067467919376929e-01,3.076540916058784214e-02,4.675866151861682611e-04,-9.978560655305453164e-02,1.282771315925275608e-02,-6.181607774470030195e-04,-1.141371010230461626e-03,1.196311736839839324e-01
7.600000000000000089e-01,0.000000000000000000e+00,-7.582871346504148347e-02,9.981559973415538370e-03,3.013984437049377352e+00,1.006165039310040893e-01,3.142594539108835988e-02,5.080629790769810444e-04,-9.979840261186839756e-02,1.280467490478301093e-02,-6.613714940635162347e-04,-1.162411230253662621e-03,1.222013403165134043e-01
7.800000000000000266e-01,0.000000000000000000e+00,-7.782481665023145700e-02,1.023741959953220620e-02,3.014232915145985015e+00,1.006270667428333515e-01,3.207717631613987708e-02,5.481541023058565188e-04,-9.981205847274213228e-02,1.278121843567907659e-02,-7.041411994403044741e-04,-1.183192604806588936e-03,1.247354042065201701e-01
8.000000000000000444e-01,0.000000000000000000e+00,-7.982120147724403036e-02,1.049280595720890330e-02,3.014486484164804025e+00,1.006384275352072283e-01,3.271909869210008065e-02,5.878612416386788620e-04,-9.982656532841097108e-02,1.275734892098091128e-02,-7.464711895685573195e-04,-1.203715920834935380e-03,1.272333503943813560e-01
8.200000000000000622e-01,0.000000000000000000e+00,-8.181788487811847421e-02,1.074771083709298754e-02,3.014745074539874725e+00,1.006505786408803810e-01,3.335171110252720811e-02,6.271856376646609216e-04,-9.984191439752983233e-02,1.273307151398954049e-02,-7.883627604394645699e-04,-1.223981965284396973e-03,1.296951709120795770e-01
8.399999999999999689e-01,0.000000000000000000e+00,-8.381488360952629724e-02,1.100212613274043939e-02,3.015008616768793281e+00,1.006635124172599594e-01,3.397501393016275073e-02,6.661285150950175182e-04,-9.985809692467342846e-02,1.270839135226708473e-02,-8.298172080442147228e-04,-1.243991525100667222e-03,1.321208646821038502e-01
