t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
6.300000000000000044e-01,0.000000000000000000e+00,1.606476233249999885e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.058581374999999491e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.058581374999999491e-01,0.000000000000000000e+00,1.263318333333333543e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000133e-01,0.000000000000000000e+00,1.667693782913580447e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.184934716049382830e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.184934716049382830e-01,0.000000000000000000e+00,1.263687901234567867e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000222e-01,0.000000000000000000e+00,1.730174990354938214e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.311306905864197958e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.311306905864197958e-01,0.000000000000000000e+00,1.263695987654320785e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000311e-01,0.000000000000000000e+00,1.793919863999999809e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.437661999999999551e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.437661999999999551e-01,0.000000000000000000e+00,1.263346666666666396e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000400e-01,0.000000000000000000e+00,1.858928054867284019e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.563964461419752316e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.563964461419752316e-01,0.000000000000000000e+00,1.262644012345678579e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000488e-01,0.000000000000000000e+00,1.925198860641975651e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.690179160493827659e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.690179160493827659e-01,0.000000000000000000e+00,1.261592098765431880e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000577e-01,0.000000000000000000e+00,1.992731229749999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.816271375000000354e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.816271375000000354e-01,0.000000000000000000e+00,1.260194999999999954e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.061523765432099198e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.942206790123457427e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.942206790123457427e-01,0.000000000000000000e+00,1.258456790123456681e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.099999999999999645e-01,0.000000000000000000e+00,2.131574729817900804e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.067951498456789272e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.067951498456789272e-01,0.000000000000000000e+00,1.256381543209876606e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.199999999999999734e-01,0.000000000000000000e+00,2.202882047999999426e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.193471999999999644e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.193471999999999644e-01,0.000000000000000000e+00,1.253973333333333162e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.299999999999999822e-01,0.000000000000000000e+00,2.275443312108024474e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.318735202160493447e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.318735202160493447e-01,0.000000000000000000e+00,1.251236234567901562e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.399999999999999911e-01,0.000000000000000000e+00,2.349255785382715900e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.443708419753086725e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.443708419753086725e-01,0.000000000000000000e+00,1.248174320987654351e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,2.424316406249999722e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.568359374999998890e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.568359374999998890e-01,0.000000000000000000e+00,1.244791666666666741e+00,0.000000000000000000e+00,0.000000000000000000e+00
