t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
1.140000000000000124e+00,0.000000000000000000e+00,4.161133422517071523e-01,-2.427954087850582240e-02,-5.589803925649802080e-02,7.893069554851289693e-01,7.601572247362436974e-03,2.999999999999999889e-01,7.880741459145349515e-01,-4.409773824449150781e-02,6.003585337880705808e-01,-1.515529619003722073e-02,2.954992679071659703e-02
1.159999999999999920e+00,0.000000000000000000e+00,4.319937688126213038e-01,-2.516436775542403581e-02,-5.542051215439033895e-02,8.011417821301355380e-01,7.844656871222800698e-03,2.999999999999999889e-01,7.999117702826874510e-01,-4.437696291846285335e-02,5.833369218941635292e-01,-1.275937667662061480e-02,3.049491852941770692e-02
1.179999999999999938e+00,0.000000000000000000e+00,4.481075171024361259e-01,-2.605429686325384797e-02,-5.492072338282699001e-02,8.126302693901163998e-01,8.088177823093086957e-03,2.999999999999999889e-01,8.114050148188497458e-01,-4.460780935974412165e-02,5.659241142824875670e-01,-1.031786439137130813e-02,3.144161010762658304e-02
1.199999999999999956e+00,0.000000000000000000e+00,4.644476227108453315e-01,-2.694835167537522683e-02,-5.439839934061543175e-02,8.237648054746397053e-01,8.333012064898824914e-03,2.999999999999999889e-01,8.225462694302744238e-01,-4.478938920111928679e-02,5.481414931139063640e-01,-7.833108156357598828e-03,3.239341088117174416e-02
1.219999999999999973e+00,0.000000000000000000e+00,4.810069733021202221e-01,-2.784553836758821288e-02,-5.385323385079202052e-02,8.345382108989353176e-01,8.579992095892653020e-03,2.999999999999999889e-01,8.333283516674322433e-01,-4.492086105181378186e-02,5.300104405492815918e-01,-5.307456793647612366e-03,3.335355741269078328e-02
1.239999999999999991e+00,0.000000000000000000e+00,4.977783171679736607e-01,-2.874484675764180791e-02,-5.328488841278854193e-02,8.449437385848631576e-01,8.829913554311034571e-03,2.999999999999999889e-01,8.437445067240111340e-01,-4.500143049749433244e-02,5.115523387494771423e-01,-2.743259125309649438e-03,3.432514302503564263e-02
1.260000000000000009e+00,0.000000000000000000e+00,5.147542717804243217e-01,-2.964525124476273879e-02,-5.269299235119118824e-02,8.549750739663807275e-01,9.083541999716998952e-03,2.999999999999999889e-01,8.537884074369160858e-01,-4.503035010026910229e-02,4.927885698753559085e-01,-1.428639734118999308e-04,3.531114417054405374e-02
1.280000000000000027e+00,0.000000000000000000e+00,5.319273323446613855e-01,-3.054571174918431498e-02,-5.207714286855415903e-02,8.646263350997217545e-01,9.341618995462879979e-03,2.999999999999999889e-01,8.634541542862691488e-01,-4.500691939868754071e-02,4.737405160877793953e-01,2.491379839977528668e-03,3.631444408049887967e-02
1.300000000000000044e+00,0.000000000000000000e+00,5.492898803519086215e-01,-3.144517465167526171e-02,-5.143690500904001678e-02,8.738920727784966758e-01,9.604867592837046386e-03,2.999999999999999889e-01,8.727362753954098773e-01,-4.493048490774050746e-02,4.544295595476118277e-01,5.157123492790271699e-03,3.733785408964637731e-02
1.320000000000000062e+00,0.000000000000000000e+00,5.668341921322883614e-01,-3.234257373306851507e-02,-5.077181153908264660e-02,8.827672706539275715e-01,9.873997303405591258e-03,2.999999999999999889e-01,8.816297265308952191e-01,-4.480044011886021721e-02,4.348770824157157100e-01,7.852018162958201292e-03,3.838413297214359615e-02
