t,segment,x,y,theta,varphi,v,omega_s,xd,yd,xdd,ydd,xddd,yddd,kappa
2.219999999999999929e+01,1.000000000000000000e+00,-1.896305932459899868e+00,5.081660497237171503e-01,2.130781908645399625e+00,-1.979560712300770242e-01,5.701824502159574121e-02,2.314656628044433062e-01,-3.028660825561762387e-02,4.830943619742919526e-02,3.557909713667190173e-03,-9.028149071641566664e-04,-3.178345319336814759e-03,-1.325559904782672637e-03,-7.797201059349931906e-01
2.221999999999999886e+01,1.000000000000000000e+00,-1.896910957283258314e+00,5.091320561177308246e-01,2.129903849241971958e+00,-1.933056263926272167e-01,5.696528453446537965e-02,2.335753668762327040e-01,-3.021608620882972746e-02,4.829111487958390875e-02,3.494271259360324199e-03,-9.293121944325861972e-04,-3.185457040655587449e-03,-1.324155026657143326e-03,-7.609326414532743277e-01
2.224000000000000199e+01,1.000000000000000000e+00,-1.897514584402769877e+00,5.100976907878312927e-01,2.129048075479971214e+00,-1.886131974728356142e-01,5.691259372004178058e-02,2.356639329866649923e-01,-3.014683833623728326e-02,4.827226390248662985e-02,3.430493156206333195e-03,-9.557805565061122839e-04,-3.192310137781764149e-03,-1.322667390066956843e-03,-7.420102002123750706e-01
2.225999999999999801e+01,1.000000000000000000e+00,-1.898116839329501149e+00,5.110629431467285100e-01,2.128214696162916919e+00,-1.838792155415674701e-01,5.686017115458786436e-02,2.377305285627115405e-01,-3.007886737906615912e-02,4.825288386119088585e-02,3.366580580603855018e-03,-9.822183385204048302e-04,-3.198904222301074494e-03,-1.321097026432812779e-03,-7.229545105283928796e-01
2.228000000000000114e+01,1.000000000000000000e+00,-1.898717747628308361e+00,5.120278026193643139e-01,2.127403818022138182e+00,-1.791041284039918691e-01,5.680801546550309084e-02,2.397743128335478591e-01,-3.001217597493783043e-02,4.823297538384090782e-02,3.302538716535938050e-03,-1.008623886295010414e-03,-3.205238924186320365e-03,-1.319443972721443545e-03,-7.037673202689378460e-01
2.230000000000000071e+01,1.000000000000000000e+00,-1.899317334915768596e+00,5.129922586435760046e-01,2.126615545703295140e+00,-1.742884007582341244e-01,5.675612533263305753e-02,2.417944373665052438e-01,-2.994676665772135968e-02,4.821253913165681609e-02,3.238372755202317561e-03,-1.034995546444267582e-03,-3.211313891797353340e-03,-1.317708271445614801e-03,-6.844503967861230720e-01
2.232000000000000028e+01,1.000000000000000000e+00,-1.899915626858088125e+00,5.139563006707533743e-01,2.125849981753029638e+00,-1.694325143429791791e-01,5.670449948954667252e-02,2.437900466357756091e-01,-2.988264185739264098e-02,4.819157579891743259e-02,3.174087894651644783e-03,-1.061331666488232869e-03,-3.217128791881104181e-03,-1.315889970664125023e-03,-6.650055268614302184e-01
2.233999999999999986e+01,1.000000000000000000e+00,-1.900512649169038060e+00,5.149199181665035097e-01,2.125107226605726041e+00,-1.645369680733749784e-01,5.665313672478112378e-02,2.457602786238811399e-01,-2.981980389990121147e-02,4.817008611294129605e-02,3.109689339413778016e-03,-1.087630594963595555e-03,-3.222683309571556382e-03,-1.313989123981804423e-03,-6.454345166624149144e-01
2.235999999999999943e+01,1.000000000000000000e+00,-1.901108427607870910e+00,5.158831006113108186e-01,2.124387378570383067e+00,-1.596022781645773103e-01,5.660203588305313255e-02,2.477042654558565260e-01,-2.975825500704431387e-02,4.814807083406516530e-02,3.045182300132017773e-03,-1.113890681534605853e-03,-3.227977148389770019e-03,-1.312005790549519929e-03,-6.257391917111688739e-01
2.237999999999999901e+01,1.000000000000000000e+00,-1.901702987977224923e+00,5.168458375011951711e-01,2.123690533817577553e+00,-1.546289782422877179e-01,5.655119586643639340e-02,2.496211340659616196e-01,-2.969799729634817198e-02,4.812553075562023969e-02,2.980571993195371867e-03,-1.140110277103989879e-03,-3.233010030243851831e-03,-1.309940035064166087e-03,-6.059213968644556747e-01
2.239999999999999858e+01,1.000000000000000000e+00,-1.902296356121049525e+00,5.178081183483730365e-01,2.123016786366520137e+00,-1.496176194396316994e-01,5.650061563550481253e-02,2.515100068966567570e-01,-2.963903278095685739e-02,4.810246670390631862e-02,2.915863640370808772e-03,-1.166287733923872423e-03,-3.237781695428988173e-03,-1.307791927768672856e-03,-5.859829963053823088e-01
2.242000000000000171e+01,1.000000000000000000e+00,-1.902888557922513657e+00,5.187699326819174006e-01,2.122366228072189109e+00,-1.445687704797402606e-01,5.645029421044105156e-02,2.533700026294466445e-01,-2.958136336952845238e-02,4.807887953816389337e-02,2.851062468435544388e-03,-1.192421405706695818e-03,-3.242291902627422902e-03,-1.305561544452003668e-03,-5.659258735464810508e-01
2.244000000000000128e+01,1.000000000000000000e+00,-1.903479619301909009e+00,5.197312700484135739e-01,2.121738948612538866e+00,-1.394830177433966922e-01,5.640023067210910707e-02,2.552002369471069732e-01,-2.952499086613834603e-02,4.805477015054347018e-02,2.786173708809245534e-03,-1.218509647736146836e-03,-3.246540428908463883e-03,-1.303248966449153251e-03,-5.457519314440103519e-01
2.246000000000000085e+01,1.000000000000000000e+00,-1.904069566214564135e+00,5.206921200126191085e-01,2.121135035475765651e+00,-1.343609653211351729e-01,5.635042416309186952e-02,2.569998233266622689e-01,-2.946991697019023942e-02,4.803013946607339463e-02,2.721202597186360948e-03,-1.244550816978062541e-03,-3.250527069728481253e-03,-1.300854280641149151e-03,-5.254630922233173296e-01
2.248000000000000043e+01,1.000000000000000000e+00,-1.904658424648752790e+00,5.216524721581223822e-01,2.120554573947639021e+00,-1.292032350491706671e-01,5.630087388869182974e-02,2.587678738623942487e-01,-2.941614327633429449e-02,4.800498844262494208e-02,2.656154373168311770e-03,-1.270543272191372586e-03,-3.254251638930913924e-03,-1.298377579455052815e-03,-5.050612975149940675e-01
2.250000000000000000e+01,1.000000000000000000e+00,-1.905246220623587172e+00,5.226123160879949658e-01,2.119997647098868843e+00,-1.240104665285838570e-01,5.625157911789509246e-02,2.605035001180158183e-01,-2.936367127439258595e-02,4.797931807087531947e-02,2.591034279895793047e-03,-1.296485374038998557e-03,-3.257713968746263084e-03,-1.295818960863958941e-03,-4.845485084016534771e-01
2.251999999999999957e+01,1.000000000000000000e+00,-1.905832980186930925e+00,5.235716414254509843e-01,2.119464335772526020e+00,-1.187833171271722721e-01,5.620253918429823914e-02,2.622058140070294696e-01,-2.931250234929203696e-02,4.795312937426845362e-02,2.525847563681004986e-03,-1.322375485198794536e-03,-3.260913909792089588e-03,-1.293178528386992009e-03,-4.639267054750010333e-01
2.253999999999999915e+01,1.000000000000000000e+00,-1.906418729413294599e+00,5.245304378145007052e-01,2.118954718571484097e+00,-1.135224619634279120e-01,5.615375348699774838e-02,2.638739287001619083e-01,-2.926263778100473070e-02,4.792642340897374648e-02,2.460599473639960098e-03,-1.348211970474442762e-03,-3.263851331073027405e-03,-1.290456391089313650e-03,-4.431978889029666857e-01
2.256000000000000227e+01,1.000000000000000000e+00,-1.907003494401739330e+00,5.254886949206039048e-01,2.118468871845895496e+00,-1.082285938720966428e-01,5.610522149144095416e-02,2.655069595586451170e-01,-2.921407874449539685e-02,4.789920126384228372e-02,2.395295261324668044e-03,-1.373993196906401343e-03,-3.266526119980764104e-03,-1.287652663582114628e-03,-4.223640785065288505e-01
2.257999999999999829e+01,1.000000000000000000e+00,-1.907587301273775404e+00,5.264464024313245671e-01,2.118006869680685522e+00,-1.029024233508338410e-01,5.605694273023884705e-02,2.671040250919749504e-01,-2.916682630967647530e-02,4.787146406036107277e-02,2.329940180355449288e-03,-1.399717533882810982e-03,-3.268938182294057332e-03,-1.284767466022619826e-03,-4.014273138459657497e-01
2.260000000000000142e+01,1.000000000000000000e+00,-1.908170176171260168e+00,5.274035500569825841e-01,2.117568783883056138e+00,-9.754467848746792291e-02,5.600891680393982330e-02,2.686642479386638360e-01,-2.912088144137036511e-02,4.784321295260492851e-02,2.264539486053178050e-03,-1.425383353250415149e-03,-3.271087442178730910e-03,-1.281800924114087593e-03,-3.803896543161259802e-01
2.262000000000000099e+01,1.000000000000000000e+00,-1.908752145254295485e+00,5.283601275313039025e-01,2.117154683969999507e+00,-9.215610486743405771e-02,5.596114338176433334e-02,2.701867558683658244e-01,-2.907624499927909459e-02,4.781444912718627038e-02,2.199098435071558232e-03,-1.450989029425477648e-03,-3.272973842187662259e-03,-1.278753169105808010e-03,-3.592531792503627641e-01
2.264000000000000057e+01,1.000000000000000000e+00,-1.909333234699126303e+00,5.293161246120724472e-01,2.116764637155815532e+00,-8.673746546096058885e-02,5.591362220229970786e-02,2.716706828036442034e-01,-2.903291773796137093e-02,4.778517380320250474e-02,2.133622285029328648e-03,-1.476532939504719699e-03,-3.274597343260805815e-03,-1.275624337793104194e-03,-3.380199880327021122e-01
2.266000000000000014e+01,1.000000000000000000e+00,-1.909913470696038118e+00,5.302715310817779359e-01,2.116398708339616519e+00,-8.128954048964981416e-02,5.586635307415521723e-02,2.731151698595051247e-01,-2.899090030681693297e-02,4.775538823218144352e-02,2.068116294142598784e-03,-1.502013463376217130e-03,-3.275957924725170049e-03,-1.272414572517333161e-03,-3.166922002178822471e-01
2.267999999999999972e+01,1.000000000000000000e+00,-1.910492879447252212e+00,5.312263367482649157e-01,2.116056960092832284e+00,-7.581312727209500724e-02,5.581933587657661455e-02,2.745193663987277044e-01,-2.895019325007829741e-02,4.772509369802425266e-02,2.002585720857042763e-03,-1.527428983830341359e-03,-3.277055584294838713e-03,-1.269124021165884096e-03,-2.952719556587308225e-01
2.269999999999999929e+01,1.000000000000000000e+00,-1.911071487164821114e+00,5.321805314453789126e-01,2.115739452646694385e+00,-7.030904004825842823e-02,5.577257056002014185e-02,2.758824311008832297e-01,-2.891079700680982204e-02,4.769429151694635355e-02,1.937035823480187180e-03,-1.552777886670670456e-03,-3.277890338070946555e-03,-1.265752837172178565e-03,-2.737614146404868110e-01
2.271999999999999886e+01,1.000000000000000000e+00,-1.911649320068529834e+00,5.331341050336124709e-01,2.115446243879703925e+00,-6.477810978234718742e-02,5.572605714668545790e-02,2.772035330428399558e-01,-2.887271191091415889e-02,4.766298303741603459e-02,1.871471859813664479e-03,-1.578058560824909320e-03,-3.278462220541697534e-03,-1.262301179515669869e-03,-2.521627580215342057e-01
2.274000000000000199e+01,1.000000000000000000e+00,-1.912226404383788436e+00,5.340870474007497481e-01,2.115177389305077149e+00,-5.922118394398348529e-02,5.567979573100744622e-02,2.784818527884327932e-01,-2.883593819114606965e-02,4.763116964009091875e-02,1.805899086785471737e-03,-1.603269398455816133e-03,-3.278771284582359183e-03,-1.258769212721845424e-03,-2.304781873800464953e-01
2.275999999999999801e+01,1.000000000000000000e+00,-1.912802766339530613e+00,5.350393484625090013e-01,2.114932942058165288e+00,-5.363912626751146662e-02,5.563378648010615379e-02,2.797165834848873156e-01,-2.880047597113354757e-02,4.759885273775200931e-02,1.740322760082238344e-03,-1.628408795072113207e-03,-3.278817601455270847e-03,-1.255157106862228285e-03,-2.087099251660150256e-01
2.278000000000000114e+01,1.000000000000000000e+00,-1.913378432166112253e+00,5.359909981631849618e-01,2.114712952883840646e+00,-4.803281648932633541e-02,5.558802963419516574e-02,2.809069319634797668e-01,-2.876632526940632595e-02,4.756603377523582060e-02,1.674748133781470269e-03,-1.653475149639417781e-03,-3.278601260809822868e-03,-1.251465037554368468e-03,-1.868602148580897349e-01
2.280000000000000071e+01,1.000000000000000000e+00,-1.913953428093209119e+00,5.369419864762889905e-01,2.114517470123857379e+00,-4.240315006317116331e-02,5.554252550694760426e-02,2.820521198418483033e-01,-2.873348599943175222e-02,4.753271422936402452e-02,1.609180459983811876e-03,-1.678466864691158071e-03,-3.278122370682480871e-03,-1.247693185961854011e-03,-1.649313211246758726e-01
2.282000000000000028e+01,1.000000000000000000e+00,-1.914527780347714314e+00,5.378923034051882324e-01,2.114346539704170969e+00,-3.675103785339343260e-02,5.549727448581993211e-02,2.831513846252695643e-01,-2.870195796965797561e-02,4.749889560887102929e-02,1.543624988445313831e-03,-1.703382346439493008e-03,-3.277381057496762343e-03,-1.243841738794300780e-03,-1.429255299886838526e-01
2.283999999999999986e+01,1.000000000000000000e+00,-1.915101515151643286e+00,5.388419389837431073e-01,2.114200205122227061e+00,-3.107740580620802287e-02,5.545227703233302635e-02,2.842039808041684212e-01,-2.867174088356456638e-02,4.746457945432932396e-02,1.478086966209682992e-03,-1.728220004886233709e-03,-3.276377466063260923e-03,-1.239910888307362447e-03,-1.208451489953145802e-01
2.285999999999999943e+01,1.000000000000000000e+00,-1.915674658720028845e+00,5.397908832769430232e-01,2.114078507434205445e+00,-2.538319459907118283e-02,5.540753368231031428e-02,2.852091809450502113e-01,-2.864283433972037926e-02,4.742976733807247741e-02,1.412571637240538818e-03,-1.752978253933769933e-03,-3.275111759579627749e-03,-1.235900832302721814e-03,-9.869250738224989716e-02
2.287999999999999901e+01,1.000000000000000000e+00,-1.916247237258828173e+00,5.407391263815408688e-01,2.113981485242232061e+00,-1.966935926832714954e-02,5.536304504607302696e-02,2.861662767720066225e-01,-2.861523783184888661e-02,4.739446086411612524e-02,1.347084242053683866e-03,-1.777655511495978115e-03,-3.273584119630582739e-03,-1.231811774128097536e-03,-7.646995625160313281e-02
2.289999999999999858e+01,1.000000000000000000e+00,-1.916819276962825391e+00,5.416866584266868401e-01,2.113909174681546599e+00,-1.393686881534035235e-02,5.531881180859199443e-02,2.870745802359042642e-01,-2.858895074890075230e-02,4.735866166807656263e-02,1.281630017349353473e-03,-1.802250199609154975e-03,-3.271794746187902010e-03,-1.227643922677237615e-03,-5.417986874294138111e-02
2.292000000000000171e+01,1.000000000000000000e+00,-1.917390804013535233e+00,5.426334695745574921e-01,2.113861609407631903e+00,-8.186705791393937212e-03,5.527483472959614924e-02,2.879334245683363713e-01,-2.856397237513390308e-02,4.732237141708724865e-02,1.216214195644487123e-03,-1.826760744542926199e-03,-3.269743857610431757e-03,-1.223397492389926558e-03,-3.182464020671147559e-02
2.294000000000000128e+01,1.000000000000000000e+00,-1.917961844577112718e+00,5.435795500209873454e-01,2.113838820583303857e+00,-2.419865861681835036e-03,5.523111464363715528e-02,2.887421653174055969e-01,-2.854030189020077476e-02,4.728559180971295128e-02,1.150842004904953841e-03,-1.851185576911180486e-03,-3.267431690644080882e-03,-1.219072703251978000e-03,-9.406688377337381682e-03
2.296000000000000085e+01,1.000000000000000000e+00,-1.918532424802259939e+00,5.445248899960957178e-01,2.113840836865765294e+00,3.362642651202667199e-03,5.518765246011044651e-02,2.895001813623971909e-01,-2.851793836924311140e-02,4.724832457586179701e-02,1.085518668177851533e-03,-1.875523131782980179e-03,-3.264858500421823594e-03,-1.214669780795242082e-03,1.307154645469363850e-02
2.298000000000000043e+01,1.000000000000000000e+00,-1.919102570818136844e+00,5.454694797649127791e-01,2.113867684393618607e+00,9.159799243841196953e-03,5.514444916323222451e-02,2.902068759044146851e-01,-2.849688078299392191e-02,4.721057147669507903e-02,1.020249403223738452e-03,-1.899771848793485336e-03,-3.262024560463692904e-03,-1.210188956097597857e-03,3.560760127253664864e-02
2.300000000000000000e+01,1.000000000000000000e+00,-1.919672308732277344e+00,5.464133096280033852e-01,2.113919386773847275e+00,1.497057172810953643e-02,5.510150581197238717e-02,2.908616774300737950e-01,-2.847712799788695848e-02,4.717233430453478954e-02,9.550394221489143243e-04,-1.923930172254872603e-03,-3.258930162676791469e-03,-1.205630465782960665e-03,5.819899016520892893e-02
2.301999999999999957e+01,1.000000000000000000e+00,-1.920241664628498324e+00,5.473563699220899137e-01,2.113995965068764082e+00,2.079391674628051218e-02,5.505882353994322187e-02,2.914640406453781196e-01,-2.845867877617345651e-02,4.713361488276896633e-02,8.898939310376527889e-04,-1.947996551267257553e-03,-3.255575617355287686e-03,-1.200994552021277363e-03,8.084320416311729929e-02
2.303999999999999915e+01,1.000000000000000000e+00,-1.920810664564824188e+00,5.482986510206723230e-01,2.114097437782928690e+00,2.662878030447964062e-02,5.501640355524383547e-02,2.920134473769539496e-01,-2.844153177604622981e-02,4.709441506575487435e-02,8.248181295844775373e-04,-1.971969439829617671e-03,-3.251961253180403986e-03,-1.196281462528525890e-03,1.035377110776513204e-01
2.306000000000000227e+01,1.000000000000000000e+00,-1.921379334571402309e+00,5.492401433346463246e-01,2.114223820850042124e+00,3.247409832381700778e-02,5.497424714026018927e-02,2.925094074378818965e-01,-2.842568555177119385e-02,4.705473673871984897e-02,7.598172107264213179e-04,-1.995847296950706892e-03,-3.248087417220435480e-03,-1.191491450566718952e-03,1.262799553456537272e-01
2.307999999999999829e+01,1.000000000000000000e+00,-1.921947700648426904e+00,5.501808373129206675e-01,2.114375127619815053e+00,3.832879720845947663e-02,5.493235565142058630e-02,2.929514594554349927e-01,-2.841113855382612630e-02,4.701458181766007827e-02,6.948963602752827743e-04,-2.019628586759979454e-03,-3.243954474930742151e-03,-1.186624774943903157e-03,1.490673578795737586e-01
2.310000000000000142e+01,1.000000000000000000e+00,-1.922515788764066036e+00,5.511207234430302027e-01,2.114551368844825419e+00,4.419179442985703837e-02,5.489073051890672184e-02,2.933391716581190689e-01,-2.839788912904692847e-02,4.697395224923698459e-02,6.300607565498631164e-04,-2.043311778618515928e-03,-3.239562810153739751e-03,-1.181681700014155113e-03,1.718973159241304061e-01
2.312000000000000099e+01,1.000000000000000000e+00,-1.923083624852388596e+00,5.520597922517492817e-01,2.114752552667357399e+00,5.006199912627661008e-02,5.484937324632006839e-02,2.936721426195185725e-01,-2.838593552078108248e-02,4.693285001067153128e-02,5.653155700082633994e-04,-2.066895347229937095e-03,-3.234912825118915845e-03,-1.176662495677584675e-03,1.947672029202879018e-01
2.314000000000000057e+01,1.000000000000000000e+00,-1.923651234811297295e+00,5.529980343057007142e-01,2.114978684606240389e+00,5.593831271676487360e-02,5.480828541030371981e-02,2.939500019565514100e-01,-2.837527586904859886e-02,4.689127710963628820e-02,5.006659628801281335e-04,-2.090377772751318263e-03,-3.230004940442819401e-03,-1.171567437380337121e-03,2.176743683774216287e-01
2.316000000000000014e+01,1.000000000000000000e+00,-1.924218644500462538e+00,5.539354402119649468e-01,2.115229767543682637e+00,6.181962952860239890e-02,5.476746866011953513e-02,2.941724109798729558e-01,-2.836590821071023963e-02,4.684923558414520045e-02,4.361170887988911177e-04,-2.113757540904126573e-03,-3.224839595129060359e-03,-1.166396806114587724e-03,2.406161377545132374e-01
2.317999999999999972e+01,1.000000000000000000e+00,-1.924785879739263628e+00,5.548720006186850240e-01,2.115505801712117329e+00,6.770483743726675441e-02,5.472692471718071383e-02,2.943390632942975982e-01,-2.835783047964313131e-02,4.680672750244122687e-02,3.716740924340384568e-04,-2.137033143085132272e-03,-3.219417246568320040e-03,-1.161150888418546962e-03,2.635898123512195323e-01
2.319999999999999929e+01,1.000000000000000000e+00,-1.925352966304727076e+00,5.558077062156702164e-01,2.115806784681058872e+00,7.359281851788783413e-02,5.468665537453969161e-02,2.944496853472537423e-01,-2.835104050692369149e-02,4.676375496288170258e-02,3.073421091233756995e-04,-2.160203076477328239e-03,-3.213738370538335096e-03,-1.155829976376454658e-03,2.865926692096922856e-01
2.321999999999999886e+01,1.000000000000000000e+00,-1.925919929929475360e+00,5.567425477349969842e-01,2.116132711343984063e+00,7.948244970713790047e-02,5.464666249633157863e-02,2.945040369234505628e-01,-2.834553602101799741e-02,4.672032009382152268e-02,2.431262645052860037e-04,-2.183265844160853838e-03,-3.207803461203913992e-03,-1.150434367618586489e-03,3.096219610280228629e-01
2.324000000000000199e+01,1.000000000000000000e+00,-1.926486796299676119e+00,5.576765159516079429e-01,2.116483573905245219e+00,8.537260347446327946e-02,5.460694801717289742e-02,2.945019115840967205e-01,-2.834131464797940564e-02,4.667642505349409165e-02,1.790316741509880862e-04,-2.206219955223910970e-03,-3.201613031116922695e-03,-1.144964365321250298e-03,3.326749160861888766e-01
2.325999999999999801e+01,1.000000000000000000e+00,-1.927053591052995341e+00,5.586096016839082745e-01,2.116859361867019729e+00,9.126214850153316349e-02,5.456751394151596740e-02,2.944431370491890632e-01,-2.833837391165356170e-02,4.663207202989003153e-02,1.150634431967924228e-04,-2.229063924873688797e-03,-3.195167611216295951e-03,-1.139420278206786531e-03,3.557487381853816077e-01
2.328000000000000114e+01,1.000000000000000000e+00,-1.927620339776555003e+00,5.595417957943593645e-01,2.117260062016313782e+00,9.714995036875573309e-02,5.452836234295889428e-02,2.943275755215719047e-01,-2.833671123389083085e-02,4.658726324063373198e-02,5.122666597634480481e-05,-2.251796274547289770e-03,-3.188467750828026439e-03,-1.133802420543566928e-03,3.788406066016092311e-01
2.330000000000000071e+01,1.000000000000000000e+00,-1.928187068004897808e+00,5.604730891900703282e-01,2.117685658412024718e+00,1.030348722476793488e-01,5.448949536351117146e-02,2.941551239516637661e-01,-2.833632393476596262e-02,4.654200093285756901e-02,-1.247357434708655205e-05,-2.274415532022639169e-03,-3.181514017665180820e-03,-1.128111112145999302e-03,4.019476760544372640e-01
2.332000000000000028e+01,1.000000000000000000e+00,-1.928753801217949482e+00,5.614034728233869842e-01,2.118136132372073099e+00,1.089157755980893205e-01,5.445091521281526098e-02,2.939257142419314239e-01,-2.833720923280524592e-02,4.649628738307407666e-02,-7.603220614834526768e-05,-2.296920231529404194e-03,-3.174306997827879787e-03,-1.122346678374521248e-03,4.250670766917810650e-01
2.333999999999999986e+01,1.000000000000000000e+00,-1.929320564838995056e+00,5.623329376924783851e-01,2.118611462460620487e+00,1.147915208685916788e-01,5.441262416732398771e-02,2.936393133904129926e-01,-2.833936424522089104e-02,4.645012489704571784e-02,-1.394441697081914714e-04,-2.319308913859935168e-03,-3.166847295803315414e-03,-1.116509450135604693e-03,4.481959140916534357e-01
2.335999999999999943e+01,1.000000000000000000e+00,-1.929887384232650716e+00,5.632614748419200179e-01,2.119111624475378708e+00,1.206609681994421646e-01,5.437462456943413514e-02,2.932959235727790603e-01,-2.834278598815285696e-02,4.640351580965257350e-02,-2.027044175809763647e-04,-2.341580126480164673e-03,-3.159135534465738575e-03,-1.110599763881753733e-03,4.713312692816843952e-01
2.338000000000000256e+01,1.000000000000000000e+00,-1.930454284702848966e+00,5.641890753632748945e-01,2.119636591435025696e+00,1.265229781264063103e-01,5.433691882657626371e-02,2.928955821626398892e-01,-2.834747137691796814e-02,4.635646248475776970e-02,-2.658079149624009404e-04,-2.363732423640534444e-03,-3.151172355076465453e-03,-1.104617961611505279e-03,4.944701987773690854e-01
2.339999999999999858e+01,1.000000000000000000e+00,-1.931021291490820468e+00,5.651157303956719780e-01,2.120186333566744352e+00,1.323764122844067470e-01,5.429950941026099459e-02,2.924383616900134708e-01,-2.835341722626646618e-02,4.630896731507061492e-02,-3.287496400572622159e-04,-2.385764366486914888e-03,-3.142958417283878841e-03,-1.098564390869430146e-03,5.176097346398932375e-01
2.342000000000000171e+01,1.000000000000000000e+00,-1.931588429773088755e+00,5.660414311263822773e-01,2.120760818293894179e+00,1.382201341097231140e-01,5.426239885508198080e-02,2.919243697380801139e-01,-2.836062025064583700e-02,4.626103272200762090e-02,-3.915245844472130927e-04,-2.407674523171536747e-03,-3.134494399123425104e-03,-1.092439404746130879e-03,5.407468845544129987e-01
2.343999999999999773e+01,1.000000000000000000e+00,-1.932155724659464502e+00,5.669661687913899462e-01,2.121360010223826364e+00,1.440530095395077259e-01,5.422558975767578782e-02,2.913537487785594071e-01,-2.836907706447202790e-02,4.621266115555130310e-02,-4.541277534584716368e-04,-2.429461468963895442e-03,-3.125780997017609409e-03,-1.086243361878243057e-03,5.638786319296353877e-01
2.346000000000000085e+01,1.000000000000000000e+00,-1.932723201191050233e+00,5.678899346759647138e-01,2.121983871135867172e+00,1.498739077074058568e-01,5.418908477563880860e-02,2.907266759462552863e-01,-2.837878418240802683e-02,4.616385509410665666e-02,-5.165541665295928647e-04,-2.451123786361687502e-03,-3.116818925776006569e-03,-1.079976626448434429e-03,5.870019360195994906e-01
2.348000000000000043e+01,1.000000000000000000e+00,-1.933290884338245030e+00,5.688127201152259893e-01,2.122632359969473193e+00,1.556817016340575621e-01,5.415288662640168477e-02,2.900433627535173864e-01,-2.838973801964976215e-02,4.611461704435554365e-02,-5.787988575791677779e-04,-2.472660065201713175e-03,-3.107608918595254101e-03,-1.073639568185406857e-03,6.101137320684540954e-01
2.350000000000000000e+01,1.000000000000000000e+00,-1.933858798998760564e+00,5.697345164947092977e-01,2.123305432812585991e+00,1.614752689113031492e-01,5.411699808606134504e-02,2.893040547455696943e-01,-2.840193489221944090e-02,4.606494954110874895e-02,-6.408568753736084301e-04,-2.494068902770813292e-03,-3.098151727059049194e-03,-1.067232562363893940e-03,6.332109314791257715e-01
2.351999999999999957e+01,1.000000000000000000e+00,-1.934426969995639345e+00,5.706553152509261650e-01,2.124003042890189707e+00,1.672534923789086303e-01,5.408142198817101481e-02,2.885090310978575268e-01,-2.841537101726609657e-02,4.601485514715591280e-02,-7.027232838948740132e-04,-2.515348903916783587e-03,-3.088448121138163884e-03,-1.060755989804663393e-03,6.562904220066515526e-01
2.353999999999999915e+01,1.000000000000000000e+00,-1.934995422075280080e+00,5.715751078719222278e-01,2.124725140553096914e+00,1.730152607926701280e-01,5.404616122248850907e-02,2.876586041567449903e-01,-2.843004251337364133e-02,4.596433645311316651e-02,-7.643931627082083818e-04,-2.536498681159296380e-03,-3.078498889190420772e-03,-1.054210236874512712e-03,6.793490679770092244e-01
2.356000000000000227e+01,1.000000000000000000e+00,-1.935564179905471693e+00,5.724938858978325662e-01,2.125471673266979167e+00,1.787594694827761288e-01,5.401121873368323889e-02,2.867531189250914769e-01,-2.844594540087618320e-02,4.591339607726863115e-02,-8.258616073298593631e-04,-2.557516854800811860e-03,-3.068304837960714702e-03,-1.047595695486275898e-03,7.023837105322235930e-01
2.357999999999999829e+01,1.000000000000000000e+00,-1.936133268073428670e+00,5.734116409214333743e-01,2.126242585601656465e+00,1.844850210013520009e-01,5.397659752000213973e-02,2.857929524943969013e-01,-2.846307560218074711e-02,4.586203666542561924e-02,-8.871237295948805742e-04,-2.578402053037519293e-03,-3.057866792581006264e-03,-1.040912763098818901e-03,7.253911679025670800e-01
2.360000000000000142e+01,1.000000000000000000e+00,-1.936702711083837958e+00,5.743283645886914091e-01,2.127037819220664261e+00,1.901908257581177708e-01,5.394230063189493080e-02,2.847785134253823514e-01,-2.848142894209729215e-02,4.581026089074362317e-02,-9.481746580248104003e-04,-2.599152912070238318e-03,-3.047185596570310077e-03,-1.034161842717037667e-03,7.483682357065333246e-01
2.362000000000000099e+01,1.000000000000000000e+00,-1.937272533356908966e+00,5.752440485993074448e-01,2.127857312871119788e+00,1.958758026431653143e-01,5.390833117059937174e-02,2.837102410790258711e-01,-2.850100114817613606e-02,4.575807145357721484e-02,-1.009009538195441719e-03,-2.619768076215346284e-03,-3.036262111834716042e-03,-1.027343342891865081e-03,7.713116872793900347e-01
2.364000000000000057e+01,1.000000000000000000e+00,-1.937842759226431788e+00,5.761586847072610595e-01,2.128701002373902362e+00,2.015388796358786316e-01,5.387469228668644028e-02,2.825886049002160894e-01,-2.852178785105274547e-02,4.570547108131248204e-02,-1.069623533104567233e-03,-2.640246198015703833e-03,-3.025097218667371999e-03,-1.020457677720263377e-03,7.942182740309962075e-01
2.366000000000000014e+01,1.000000000000000000e+00,-1.938413412937844527e+00,5.770722647213482048e-01,2.129568820614168967e+00,2.071789943990685334e-01,5.384138717856646467e-02,2.814141036563281850e-01,-2.854378458479979799e-02,4.565246252820154976e-02,-1.130011823539708643e-03,-2.660585938351569223e-03,-3.013691815748491959e-03,-1.013505266845229772e-03,8.170847258335544039e-01
